key;dep;nomdep;codecommune;nomcommune
02211;02;AISNE;02211;CONDÉ-SUR-SUIPPE
02212;02;AISNE;02212;CONDREN
02213;02;AISNE;02213;CONNIGIS
02215;02;AISNE;02215;CORBENY
02216;02;AISNE;02216;CORCY
02217;02;AISNE;02217;COUCY-LE-CHÂTEAU-AUFFRIQUE
02218;02;AISNE;02218;COUCY-LÈS-EPPES
02219;02;AISNE;02219;COUCY-LA-VILLE
02220;02;AISNE;02220;COULONGES-COHAN
02221;02;AISNE;02221;COUPRU
02223;02;AISNE;02223;COURBOIN
02224;02;AISNE;02224;COURCELLES-SUR-VESLE
02225;02;AISNE;02225;COURCHAMPS
02226;02;AISNE;02226;COURMELLES
02227;02;AISNE;02227;COURMONT
02228;02;AISNE;02228;COURTEMONT-VARENNES
02229;02;AISNE;02229;COURTRIZY-ET-FUSSIGNY
02230;02;AISNE;02230;COUVRELLES
02231;02;AISNE;02231;COUVRON-ET-AUMENCOURT
02232;02;AISNE;02232;COYOLLES
02233;02;AISNE;02233;CRAMAILLE
02234;02;AISNE;02234;CRAONNE
02235;02;AISNE;02235;CRAONNELLE
02236;02;AISNE;02236;CRÉCY-AU-MONT
02237;02;AISNE;02237;CRÉCY-SUR-SERRE
02238;02;AISNE;02238;CRÉPY
02239;02;AISNE;02239;CRÉZANCY
02240;02;AISNE;02240;CROIX-FONSOMME
02241;02;AISNE;02241;LA CROIX-SUR-OURCQ
02242;02;AISNE;02242;CROUTTES-SUR-MARNE
02243;02;AISNE;02243;CROUY
02245;02;AISNE;02245;CUFFIES
02246;02;AISNE;02246;CUGNY
02248;02;AISNE;02248;CUIRIEUX
02249;02;AISNE;02249;CUIRY-HOUSSE
02252;02;AISNE;02252;CUISSY-ET-GENY
02253;02;AISNE;02253;CUISY-EN-ALMONT
02254;02;AISNE;02254;CUTRY
02255;02;AISNE;02255;CYS-LA-COMMUNE
02256;02;AISNE;02256;DAGNY-LAMBERCY
02257;02;AISNE;02257;DALLON
02258;02;AISNE;02258;DAMMARD
02259;02;AISNE;02259;DAMPLEUX
02260;02;AISNE;02260;DANIZY
02261;02;AISNE;02261;DERCY
02262;02;AISNE;02262;DEUILLET
02263;02;AISNE;02263;DHUIZEL
02264;02;AISNE;02264;DIZY-LE-GROS
02265;02;AISNE;02265;DOHIS
02267;02;AISNE;02267;DOMMIERS
02268;02;AISNE;02268;DOMPTIN
02269;02;AISNE;02269;DORENGT
02270;02;AISNE;02270;DOUCHY
02271;02;AISNE;02271;DRAVEGNY
02272;02;AISNE;02272;DROIZY
02273;02;AISNE;02273;DURY
02274;02;AISNE;02274;EBOULEAU
02275;02;AISNE;02275;EFFRY
02276;02;AISNE;02276;ENGLANCOURT
02277;02;AISNE;02277;EPAGNY
02279;02;AISNE;02279;EPAUX-BÉZU
02280;02;AISNE;02280;EPIEDS
02281;02;AISNE;02281;L'EPINE-AUX-BOIS
02282;02;AISNE;02282;EPPES
02283;02;AISNE;02283;ERLON
02284;02;AISNE;02284;ERLOY
02286;02;AISNE;02286;ESQUÉHÉRIES
02287;02;AISNE;02287;ESSIGNY-LE-GRAND
02288;02;AISNE;02288;ESSIGNY-LE-PETIT
02289;02;AISNE;02289;ESSISES
02290;02;AISNE;02290;ESSÔMES-SUR-MARNE
02291;02;AISNE;02291;ESTRÉES
02292;02;AISNE;02292;ETAMPES-SUR-MARNE
02293;02;AISNE;02293;ETAVES-ET-BOCQUIAUX
02294;02;AISNE;02294;ETOUVELLES
02295;02;AISNE;02295;ETRÉAUPONT
02296;02;AISNE;02296;ETREILLERS
02297;02;AISNE;02297;ETRÉPILLY
02298;02;AISNE;02298;ETREUX
02299;02;AISNE;02299;EVERGNICOURT
02302;02;AISNE;02302;FAVEROLLES
02303;02;AISNE;02303;FAYET
02304;02;AISNE;02304;LA FÈRE
02305;02;AISNE;02305;FÈRE-EN-TARDENOIS
02306;02;AISNE;02306;LA FERTÉ-CHEVRESIS
02307;02;AISNE;02307;LA FERTÉ-MILON
02308;02;AISNE;02308;FESMY-LE-SART
02309;02;AISNE;02309;FESTIEUX
02310;02;AISNE;02310;FIEULAINE
02311;02;AISNE;02311;FILAIN
02312;02;AISNE;02312;LA FLAMENGRIE
02313;02;AISNE;02313;FLAVIGNY-LE-GRAND-ET-BEAURAIN
02315;02;AISNE;02315;FLAVY-LE-MARTEL
02316;02;AISNE;02316;FLEURY
02317;02;AISNE;02317;FLUQUIÈRES
02318;02;AISNE;02318;FOLEMBRAY
02319;02;AISNE;02319;FONSOMME
02320;02;AISNE;02320;FONTAINE-LÈS-CLERCS
02321;02;AISNE;02321;FONTAINE-LÈS-VERVINS
02322;02;AISNE;02322;FONTAINE-NOTRE-DAME
02323;02;AISNE;02323;FONTAINE-UTERTE
02324;02;AISNE;02324;FONTENELLE
02326;02;AISNE;02326;FONTENOY
02327;02;AISNE;02327;FORESTE
02328;02;AISNE;02328;FOSSOY
02329;02;AISNE;02329;FOURDRAIN
02330;02;AISNE;02330;FRANCILLY-SELENCY
02331;02;AISNE;02331;FRANQUEVILLE
02332;02;AISNE;02332;FRESNES-EN-TARDENOIS
02333;02;AISNE;02333;FRESNES-SOUS-COUCY
02334;02;AISNE;02334;FRESNOY-LE-GRAND
02335;02;AISNE;02335;FRESSANCOURT
02336;02;AISNE;02336;FRIÈRES-FAILLOUËL
02337;02;AISNE;02337;FROIDESTRÉES
02338;02;AISNE;02338;FROIDMONT-COHARTILLE
02339;02;AISNE;02339;GANDELU
02340;02;AISNE;02340;GAUCHY
02341;02;AISNE;02341;GERCY
02342;02;AISNE;02342;GERGNY
02343;02;AISNE;02343;GERMAINE
02346;02;AISNE;02346;GIZY
02347;02;AISNE;02347;GLAND
02349;02;AISNE;02349;GOUDELANCOURT-LÈS-BERRIEUX
02350;02;AISNE;02350;GOUDELANCOURT-LÈS-PIERREPONT
02351;02;AISNE;02351;GOUSSANCOURT
02352;02;AISNE;02352;GOUY
02353;02;AISNE;02353;GRANDLUP-ET-FAY
02354;02;AISNE;02354;GRANDRIEUX
02355;02;AISNE;02355;GRICOURT
02356;02;AISNE;02356;GRISOLLES
02358;02;AISNE;02358;GROUGIS
02359;02;AISNE;02359;GRUGIES
02360;02;AISNE;02360;VILLENEUVE-SUR-AISNE
02361;02;AISNE;02361;GUISE
02362;02;AISNE;02362;GUIVRY
02363;02;AISNE;02363;GUNY
02364;02;AISNE;02364;GUYENCOURT
02366;02;AISNE;02366;HANNAPES
02367;02;AISNE;02367;HAPPENCOURT
02368;02;AISNE;02368;HARAMONT
02369;02;AISNE;02369;HARCIGNY
02370;02;AISNE;02370;HARGICOURT
02371;02;AISNE;02371;HARLY
02372;02;AISNE;02372;HARTENNES-ET-TAUX
02373;02;AISNE;02373;HARY
02374;02;AISNE;02374;LEHAUCOURT
02375;02;AISNE;02375;HAUTEVESNES
02376;02;AISNE;02376;HAUTEVILLE
02377;02;AISNE;02377;HAUTION
02378;02;AISNE;02378;LA HÉRIE
02379;02;AISNE;02379;LE HÉRIE-LA-VIÉVILLE
02381;02;AISNE;02381;HIRSON
02382;02;AISNE;02382;HOLNON
02383;02;AISNE;02383;HOMBLIÈRES
02385;02;AISNE;02385;HOUSSET
02386;02;AISNE;02386;IRON
02387;02;AISNE;02387;ITANCOURT
02388;02;AISNE;02388;IVIERS
02389;02;AISNE;02389;JAULGONNE
02390;02;AISNE;02390;JEANCOURT
02391;02;AISNE;02391;JEANTES
02392;02;AISNE;02392;JONCOURT
02393;02;AISNE;02393;JOUAIGNES
02395;02;AISNE;02395;JUMENCOURT
02397;02;AISNE;02397;JUSSY
02398;02;AISNE;02398;JUVIGNY
02399;02;AISNE;02399;JUVINCOURT-ET-DAMARY
02400;02;AISNE;02400;LAFFAUX
02401;02;AISNE;02401;LAIGNY
02403;02;AISNE;02403;LANDIFAY-ET-BERTAIGNEMONT
02404;02;AISNE;02404;LANDOUZY-LA-COUR
02405;02;AISNE;02405;LANDOUZY-LA-VILLE
02406;02;AISNE;02406;LANDRICOURT
02407;02;AISNE;02407;LANISCOURT
02408;02;AISNE;02408;LAON
02409;02;AISNE;02409;LAPPION
02410;02;AISNE;02410;LARGNY-SUR-AUTOMNE
02411;02;AISNE;02411;LATILLY
02412;02;AISNE;02412;LAUNOY
02413;02;AISNE;02413;LAVAL-EN-LAONNOIS
02414;02;AISNE;02414;LAVAQUERESSE
02415;02;AISNE;02415;LAVERSINE
02416;02;AISNE;02416;LEMÉ
02417;02;AISNE;02417;LEMPIRE
02418;02;AISNE;02418;LERZY
02419;02;AISNE;02419;LESCHELLE
02420;02;AISNE;02420;LESDINS
02421;02;AISNE;02421;LESGES
02422;02;AISNE;02422;LESQUIELLES-SAINT-GERMAIN
02423;02;AISNE;02423;LEUILLY-SOUS-COUCY
02424;02;AISNE;02424;LEURY
02425;02;AISNE;02425;LEUZE
02426;02;AISNE;02426;LEVERGIES
02427;02;AISNE;02427;LHUYS
02428;02;AISNE;02428;LICY-CLIGNON
02429;02;AISNE;02429;LIERVAL
02430;02;AISNE;02430;LIESSE-NOTRE-DAME
02431;02;AISNE;02431;LIEZ
02432;02;AISNE;02432;LIMÉ
02433;02;AISNE;02433;LISLET
02435;02;AISNE;02435;LOGNY-LÈS-AUBENTON
02438;02;AISNE;02438;LONGPONT
02439;02;AISNE;02439;LES SEPTVALLONS
02440;02;AISNE;02440;LOR
02441;02;AISNE;02441;LOUÂTRE
02442;02;AISNE;02442;LOUPEIGNE
02443;02;AISNE;02443;LUCY-LE-BOCAGE
02444;02;AISNE;02444;LUGNY
02445;02;AISNE;02445;LUZOIR
02446;02;AISNE;02446;LY-FONTAINE
02447;02;AISNE;02447;MAAST-ET-VIOLAINE
02448;02;AISNE;02448;MÂCHECOURT
02450;02;AISNE;02450;MACQUIGNY
02451;02;AISNE;02451;MAGNY-LA-FOSSE
02452;02;AISNE;02452;MAISSEMY
02453;02;AISNE;02453;MAIZY
02454;02;AISNE;02454;LA MALMAISON
02455;02;AISNE;02455;MALZY
02456;02;AISNE;02456;MANICAMP
02457;02;AISNE;02457;MARCHAIS
02458;02;AISNE;02458;DHUYS ET MORIN-EN-BRIE
02459;02;AISNE;02459;MARCY
02460;02;AISNE;02460;MARCY-SOUS-MARLE
02461;02;AISNE;02461;MAREST-DAMPCOURT
02462;02;AISNE;02462;MAREUIL-EN-DÔLE
02463;02;AISNE;02463;MARFONTAINE
02464;02;AISNE;02464;MARGIVAL
02465;02;AISNE;02465;MARIGNY-EN-ORXOIS
02466;02;AISNE;02466;MARIZY-SAINTE-GENEVIÈVE
02468;02;AISNE;02468;MARLE
02469;02;AISNE;02469;MARLY-GOMONT
02470;02;AISNE;02470;MARTIGNY
02471;02;AISNE;02471;MARTIGNY-COURPIERRE
02472;02;AISNE;02472;MAUREGNY-EN-HAYE
02473;02;AISNE;02473;MAYOT
02474;02;AISNE;02474;MENNESSIS
02476;02;AISNE;02476;MENNEVRET
02477;02;AISNE;02477;MERCIN-ET-VAUX
02478;02;AISNE;02478;MERLIEUX-ET-FOUQUEROLLES
02480;02;AISNE;02480;MESBRECOURT-RICHECOURT
02481;02;AISNE;02481;MESNIL-SAINT-LAURENT
02483;02;AISNE;02483;MÉZIÈRES-SUR-OISE
02484;02;AISNE;02484;MÉZY-MOULINS
02485;02;AISNE;02485;MISSY-AUX-BOIS
02486;02;AISNE;02486;MISSY-LÈS-PIERREPONT
02487;02;AISNE;02487;MISSY-SUR-AISNE
02488;02;AISNE;02488;MOLAIN
02489;02;AISNE;02489;MOLINCHART
02490;02;AISNE;02490;MONAMPTEUIL
02491;02;AISNE;02491;MONCEAU-LE-NEUF-ET-FAUCOUZY
02492;02;AISNE;02492;MONCEAU-LÈS-LEUPS
02493;02;AISNE;02493;MONCEAU-LE-WAAST
02494;02;AISNE;02494;MONCEAU-SUR-OISE
02495;02;AISNE;02495;MONDREPUIS
02496;02;AISNE;02496;MONNES
02497;02;AISNE;02497;MONS-EN-LAONNOIS
02498;02;AISNE;02498;MONTAIGU
02500;02;AISNE;02500;MONTBREHAIN
02501;02;AISNE;02501;MONTCHÂLONS
02502;02;AISNE;02502;MONTCORNET
02503;02;AISNE;02503;MONT-D'ORIGNY
02504;02;AISNE;02504;MONTESCOURT-LIZEROLLES
02505;02;AISNE;02505;MONTFAUCON
02506;02;AISNE;02506;MONTGOBERT
02508;02;AISNE;02508;MONTHENAULT
02509;02;AISNE;02509;MONTHIERS
02510;02;AISNE;02510;MONTHUREL
02511;02;AISNE;02511;MONTIGNY-EN-ARROUAISE
02512;02;AISNE;02512;MONTIGNY-L'ALLIER
02513;02;AISNE;02513;MONTIGNY-LE-FRANC
02514;02;AISNE;02514;MONTIGNY-LENGRAIN
02515;02;AISNE;02515;MONTIGNY-LÈS-CONDÉ
02516;02;AISNE;02516;MONTIGNY-SOUS-MARLE
02517;02;AISNE;02517;MONTIGNY-SUR-CRÉCY
02518;02;AISNE;02518;MONTLEVON
02519;02;AISNE;02519;MONTLOUÉ
02520;02;AISNE;02520;MONT-NOTRE-DAME
02521;02;AISNE;02521;MONTREUIL-AUX-LIONS
02522;02;AISNE;02522;MONT-SAINT-JEAN
02523;02;AISNE;02523;MONT-SAINT-MARTIN
02524;02;AISNE;02524;MONT-SAINT-PÈRE
02525;02;AISNE;02525;MORCOURT
02526;02;AISNE;02526;MORGNY-EN-THIÉRACHE
02527;02;AISNE;02527;MORSAIN
02528;02;AISNE;02528;MORTEFONTAINE
02529;02;AISNE;02529;MORTIERS
02530;02;AISNE;02530;MOULINS
02531;02;AISNE;02531;MOUSSY-VERNEUIL
02532;02;AISNE;02532;MOY-DE-L'AISNE
02533;02;AISNE;02533;MURET-ET-CROUTTES
02535;02;AISNE;02535;NAMPCELLES-LA-COUR
02536;02;AISNE;02536;NAMPTEUIL-SOUS-MURET
02537;02;AISNE;02537;NANTEUIL-LA-FOSSE
02538;02;AISNE;02538;NANTEUIL-NOTRE-DAME
02539;02;AISNE;02539;NAUROY
02540;02;AISNE;02540;NESLES-LA-MONTAGNE
02541;02;AISNE;02541;NEUFCHÂTEL-SUR-AISNE
02542;02;AISNE;02542;NEUFLIEUX
02543;02;AISNE;02543;NEUILLY-SAINT-FRONT
02544;02;AISNE;02544;NEUVE-MAISON
02545;02;AISNE;02545;LA NEUVILLE-BOSMONT
02546;02;AISNE;02546;LA NEUVILLE-EN-BEINE
02548;02;AISNE;02548;LA NEUVILLE-LÈS-DORENGT
02549;02;AISNE;02549;NEUVILLE-SAINT-AMAND
02550;02;AISNE;02550;NEUVILLE-SUR-AILETTE
02551;02;AISNE;02551;NEUVILLE-SUR-MARGIVAL
02552;02;AISNE;02552;NEUVILLETTE
02553;02;AISNE;02553;NIZY-LE-COMTE
02554;02;AISNE;02554;NOGENTEL
02555;02;AISNE;02555;NOGENT-L'ARTAUD
02556;02;AISNE;02556;NOIRCOURT
02557;02;AISNE;02557;NOROY-SUR-OURCQ
02558;02;AISNE;02558;LE NOUVION-EN-THIÉRACHE
02559;02;AISNE;02559;NOUVION-ET-CATILLON
02560;02;AISNE;02560;NOUVION-LE-COMTE
02561;02;AISNE;02561;NOUVION-LE-VINEUX
02562;02;AISNE;02562;NOUVRON-VINGRÉ
02563;02;AISNE;02563;NOYALES
02564;02;AISNE;02564;NOYANT-ET-ACONIN
02565;02;AISNE;02565;OEUILLY
02566;02;AISNE;02566;OGNES
02567;02;AISNE;02567;OHIS
02568;02;AISNE;02568;OIGNY-EN-VALOIS
02569;02;AISNE;02569;OISY
02570;02;AISNE;02570;OLLEZY
02571;02;AISNE;02571;OMISSY
02572;02;AISNE;02572;ORAINVILLE
02573;02;AISNE;02573;ORGEVAL
02574;02;AISNE;02574;ORIGNY-EN-THIÉRACHE
02575;02;AISNE;02575;ORIGNY-SAINTE-BENOITE
02576;02;AISNE;02576;OSLY-COURTIL
02577;02;AISNE;02577;OSTEL
02578;02;AISNE;02578;OULCHES-LA-VALLÉE-FOULON
02579;02;AISNE;02579;OULCHY-LA-VILLE
02580;02;AISNE;02580;OULCHY-LE-CHÂTEAU
02581;02;AISNE;02581;PAARS
02582;02;AISNE;02582;PAISSY
02584;02;AISNE;02584;PAPLEUX
02585;02;AISNE;02585;PARCY-ET-TIGNY
02586;02;AISNE;02586;PARFONDEVAL
02587;02;AISNE;02587;PARFONDRU
02588;02;AISNE;02588;PARGNAN
02589;02;AISNE;02589;PARGNY-FILAIN
02590;02;AISNE;02590;PARGNY-LA-DHUYS
02591;02;AISNE;02591;PARGNY-LES-BOIS
02592;02;AISNE;02592;PARPEVILLE
02593;02;AISNE;02593;PASLY
02594;02;AISNE;02594;PASSY-EN-VALOIS
02595;02;AISNE;02595;PASSY-SUR-MARNE
02596;02;AISNE;02596;PAVANT
02598;02;AISNE;02598;PERNANT
02599;02;AISNE;02599;PIERREMANDE
02600;02;AISNE;02600;PIERREPONT
02601;02;AISNE;02601;PIGNICOURT
02602;02;AISNE;02602;PINON
02604;02;AISNE;02604;PITHON
02605;02;AISNE;02605;PLEINE-SELVE
02606;02;AISNE;02606;LE PLESSIER-HULEU
02607;02;AISNE;02607;PLOISY
02608;02;AISNE;02608;PLOMION
02610;02;AISNE;02610;POMMIERS
02612;02;AISNE;02612;PONT-ARCY
02613;02;AISNE;02613;PONTAVERT
02614;02;AISNE;02614;PONTRU
02615;02;AISNE;02615;PONTRUET
02616;02;AISNE;02616;PONT-SAINT-MARD
02617;02;AISNE;02617;POUILLY-SUR-SERRE
02618;02;AISNE;02618;PRÉMONT
02619;02;AISNE;02619;PRÉMONTRÉ
02620;02;AISNE;02620;PRESLES-ET-BOVES
02621;02;AISNE;02621;PRESLES-ET-THIERNY
02623;02;AISNE;02623;PRISCES
02624;02;AISNE;02624;PROISY
02625;02;AISNE;02625;PROIX
02626;02;AISNE;02626;PROUVAIS
02627;02;AISNE;02627;PROVISEUX-ET-PLESNOY
02628;02;AISNE;02628;PUISEUX-EN-RETZ
02629;02;AISNE;02629;PUISIEUX-ET-CLANLIEU
02631;02;AISNE;02631;QUIERZY
02634;02;AISNE;02634;RAILLIMONT
02635;02;AISNE;02635;RAMICOURT
02636;02;AISNE;02636;REGNY
02637;02;AISNE;02637;REMAUCOURT
02638;02;AISNE;02638;REMIES
02639;02;AISNE;02639;REMIGNY
02640;02;AISNE;02640;RENANSART
02641;02;AISNE;02641;RENNEVAL
02642;02;AISNE;02642;RÉSIGNY
02643;02;AISNE;02643;RESSONS-LE-LONG
02644;02;AISNE;02644;RETHEUIL
02645;02;AISNE;02645;REUILLY-SAUVIGNY
02647;02;AISNE;02647;RIBEAUVILLE
02648;02;AISNE;02648;RIBEMONT
02649;02;AISNE;02649;ROCOURT-SAINT-MARTIN
02650;02;AISNE;02650;ROCQUIGNY
02651;02;AISNE;02651;ROGÉCOURT
02652;02;AISNE;02652;ROGNY
02653;02;AISNE;02653;ROMENY-SUR-MARNE
02654;02;AISNE;02654;ROMERY
02655;02;AISNE;02655;RONCHÈRES
02656;02;AISNE;02656;ROUCY
02657;02;AISNE;02657;ROUGERIES
02658;02;AISNE;02658;ROUPY
02659;02;AISNE;02659;ROUVROY
02661;02;AISNE;02661;ROYAUCOURT-ET-CHAILVET
02662;02;AISNE;02662;ROZET-SAINT-ALBIN
02663;02;AISNE;02663;ROZIÈRES-SUR-CRISE
02664;02;AISNE;02664;ROZOY-BELLEVALLE
02665;02;AISNE;02665;GRAND-ROZOY
02666;02;AISNE;02666;ROZOY-SUR-SERRE
02667;02;AISNE;02667;SACONIN-ET-BREUIL
02668;02;AISNE;02668;SAINS-RICHAUMONT
02670;02;AISNE;02670;SAINT-ALGIS
02671;02;AISNE;02671;SAINT-AUBIN
02672;02;AISNE;02672;SAINT-BANDRY
02673;02;AISNE;02673;SAINT-CHRISTOPHE-À-BERRY
02675;02;AISNE;02675;SAINTE-CROIX
02676;02;AISNE;02676;SAINT-ERME-OUTRE-ET-RAMECOURT
02677;02;AISNE;02677;SAINT-EUGÈNE
02678;02;AISNE;02678;SAINTE-GENEVIÈVE
02679;02;AISNE;02679;SAINT-GENGOULPH
02680;02;AISNE;02680;SAINT-GOBAIN
02681;02;AISNE;02681;SAINT-GOBERT
02682;02;AISNE;02682;SAINT-MARD
02683;02;AISNE;02683;SAINT-MARTIN-RIVIÈRE
02684;02;AISNE;02684;SAINT-MICHEL
02685;02;AISNE;02685;SAINT-NICOLAS-AUX-BOIS
02686;02;AISNE;02686;SAINT-PAUL-AUX-BOIS
02687;02;AISNE;02687;SAINT-PIERRE-AIGLE
02690;02;AISNE;02690;SAINTE-PREUVE
02691;02;AISNE;02691;SAINT-QUENTIN
02693;02;AISNE;02693;SAINT-RÉMY-BLANZY
02694;02;AISNE;02694;SAINT-SIMON
02696;02;AISNE;02696;SAINT-THOMAS
02697;02;AISNE;02697;SAMOUSSY
02698;02;AISNE;02698;SANCY-LES-CHEMINOTS
02699;02;AISNE;02699;SAPONAY
02701;02;AISNE;02701;SAULCHERY
02702;02;AISNE;02702;SAVY
02703;02;AISNE;02703;SEBONCOURT
02704;02;AISNE;02704;SELENS
02705;02;AISNE;02705;LA SELVE
02706;02;AISNE;02706;SEPTMONTS
02707;02;AISNE;02707;SEPTVAUX
02708;02;AISNE;02708;SEQUEHART
02709;02;AISNE;02709;SERAIN
02710;02;AISNE;02710;SERAUCOURT-LE-GRAND
02711;02;AISNE;02711;SERCHES
02712;02;AISNE;02712;SERGY
02713;02;AISNE;02713;SERINGES-ET-NESLES
02714;02;AISNE;02714;SERMOISE
02716;02;AISNE;02716;SERVAIS
02717;02;AISNE;02717;SÉRY-LÈS-MÉZIÈRES
02718;02;AISNE;02718;SILLY-LA-POTERIE
02719;02;AISNE;02719;SINCENY
02720;02;AISNE;02720;SISSONNE
02721;02;AISNE;02721;SISSY
02722;02;AISNE;02722;SOISSONS
02723;02;AISNE;02723;SOIZE
02725;02;AISNE;02725;SOMMERON
02726;02;AISNE;02726;SOMMETTE-EAUCOURT
02727;02;AISNE;02727;SONS-ET-RONCHÈRES
02728;02;AISNE;02728;SORBAIS
02729;02;AISNE;02729;SOUCY
02730;02;AISNE;02730;SOUPIR
02731;02;AISNE;02731;LE SOURD
02732;02;AISNE;02732;SURFONTAINE
02734;02;AISNE;02734;TAILLEFONTAINE
02736;02;AISNE;02736;TARTIERS
02737;02;AISNE;02737;TAVAUX-ET-PONTSÉRICOURT
02738;02;AISNE;02738;TERGNIER
02739;02;AISNE;02739;TERNY-SORNY
02740;02;AISNE;02740;THENAILLES
02741;02;AISNE;02741;THENELLES
02742;02;AISNE;02742;THIERNU
02743;02;AISNE;02743;LE THUEL
02744;02;AISNE;02744;TORCY-EN-VALOIS
02745;02;AISNE;02745;TOULIS-ET-ATTENCOURT
02746;02;AISNE;02746;TRAVECY
02747;02;AISNE;02747;TREFCON
02748;02;AISNE;02748;TRÉLOU-SUR-MARNE
02749;02;AISNE;02749;TROËSNES
02750;02;AISNE;02750;TROSLY-LOIRE
02751;02;AISNE;02751;TRUCY
02752;02;AISNE;02752;TUGNY-ET-PONT
02753;02;AISNE;02753;TUPIGNY
02754;02;AISNE;02754;UGNY-LE-GAY
02755;02;AISNE;02755;URCEL
02756;02;AISNE;02756;URVILLERS
02757;02;AISNE;02757;VADENCOURT
02758;02;AISNE;02758;VAILLY-SUR-AISNE
02759;02;AISNE;02759;LA VALLÉE-AU-BLÉ
02760;02;AISNE;02760;LA VALLÉE-MULÂTRE
02761;02;AISNE;02761;VARISCOURT
02762;02;AISNE;02762;VASSENS
02763;02;AISNE;02763;VASSENY
02764;02;AISNE;02764;VASSOGNE
02765;02;AISNE;02765;VAUCELLES-ET-BEFFECOURT
02766;02;AISNE;02766;VAUDESSON
02767;02;AISNE;02767;VAUXREZIS
02768;02;AISNE;02768;VAUXAILLON
02769;02;AISNE;02769;VAUX-ANDIGNY
02770;02;AISNE;02770;VAUXBUIN
02772;02;AISNE;02772;VAUX-EN-VERMANDOIS
02774;02;AISNE;02774;VENDELLES
02775;02;AISNE;02775;VENDEUIL
02776;02;AISNE;02776;VENDHUILE
02777;02;AISNE;02777;VENDIÈRES
02778;02;AISNE;02778;VENDRESSE-BEAULNE
02779;02;AISNE;02779;VÉNÉROLLES
02780;02;AISNE;02780;VENIZEL
02781;02;AISNE;02781;VERDILLY
02782;02;AISNE;02782;LE VERGUIER
02783;02;AISNE;02783;GRAND-VERLY
02784;02;AISNE;02784;PETIT-VERLY
02785;02;AISNE;02785;VERMAND
02786;02;AISNE;02786;VERNEUIL-SOUS-COUCY
02787;02;AISNE;02787;VERNEUIL-SUR-SERRE
02788;02;AISNE;02788;VERSIGNY
02789;02;AISNE;02789;VERVINS
02790;02;AISNE;02790;VESLES-ET-CAUMONT
02791;02;AISNE;02791;VESLUD
02792;02;AISNE;02792;VEUILLY-LA-POTERIE
02793;02;AISNE;02793;VÉZAPONIN
02794;02;AISNE;02794;VÉZILLY
02795;02;AISNE;02795;VIC-SUR-AISNE
02796;02;AISNE;02796;VICHEL-NANTEUIL
02797;02;AISNE;02797;VIEL-ARCY
02798;02;AISNE;02798;VIELS-MAISONS
02799;02;AISNE;02799;VIERZY
02800;02;AISNE;02800;VIFFORT
02801;02;AISNE;02801;VIGNEUX-HOCQUET
02802;02;AISNE;02802;LA VILLE-AUX-BOIS-LÈS-DIZY
02803;02;AISNE;02803;LA VILLE-AUX-BOIS-LÈS-PONTAVERT
02804;02;AISNE;02804;VILLEMONTOIRE
02805;02;AISNE;02805;VILLENEUVE-SAINT-GERMAIN
02806;02;AISNE;02806;VILLENEUVE-SUR-FÈRE
02807;02;AISNE;02807;VILLEQUIER-AUMONT
02808;02;AISNE;02808;VILLERET
02809;02;AISNE;02809;VILLERS-AGRON-AIGUIZY
02810;02;AISNE;02810;VILLERS-COTTERÊTS
02812;02;AISNE;02812;VILLERS-HÉLON
02813;02;AISNE;02813;VILLERS-LE-SEC
02814;02;AISNE;02814;VILLERS-LÈS-GUISE
02815;02;AISNE;02815;VILLERS-SAINT-CHRISTOPHE
02816;02;AISNE;02816;VILLERS-SUR-FÈRE
02817;02;AISNE;02817;VILLE-SAVOYE
02818;02;AISNE;02818;VILLIERS-SAINT-DENIS
02819;02;AISNE;02819;VINCY-REUIL-ET-MAGNY
02820;02;AISNE;02820;VIRY-NOUREUIL
02821;02;AISNE;02821;VIVAISE
02822;02;AISNE;02822;VIVIÈRES
02823;02;AISNE;02823;VOHARIES
02824;02;AISNE;02824;VORGES
02826;02;AISNE;02826;VOULPAIX
02827;02;AISNE;02827;VOYENNE
02828;02;AISNE;02828;VREGNY
02830;02;AISNE;02830;WASSIGNY
02831;02;AISNE;02831;WATIGNY
02832;02;AISNE;02832;WIÈGE-FATY
02833;02;AISNE;02833;WIMY
02834;02;AISNE;02834;WISSIGNICOURT
03001;03;ALLIER;03001;ABREST
03002;03;ALLIER;03002;AGONGES
03003;03;ALLIER;03003;AINAY-LE-CHÂTEAU
03004;03;ALLIER;03004;ANDELAROCHE
03005;03;ALLIER;03005;ARCHIGNAT
03006;03;ALLIER;03006;ARFEUILLES
03007;03;ALLIER;03007;ARPHEUILLES-SAINT-PRIEST
03008;03;ALLIER;03008;ARRONNES
03009;03;ALLIER;03009;AUBIGNY
03010;03;ALLIER;03010;AUDES
03011;03;ALLIER;03011;AUROUËR
03012;03;ALLIER;03012;AUTRY-ISSARDS
03013;03;ALLIER;03013;AVERMES
03014;03;ALLIER;03014;AVRILLY
03015;03;ALLIER;03015;BAGNEUX
03016;03;ALLIER;03016;BARBERIER
03017;03;ALLIER;03017;BARRAIS-BUSSOLLES
03018;03;ALLIER;03018;BAYET
03019;03;ALLIER;03019;BEAULON
03020;03;ALLIER;03020;BEAUNE-D'ALLIER
03021;03;ALLIER;03021;BÈGUES
03022;03;ALLIER;03022;BELLENAVES
